MGI Accession ID,Marker Symbol,EntrezGene ID,Ensembl Gene ID,HomoloGene ID
MGI:3768537,Hmgb1-ps2,100135427,ENSMUSG00000081738,null
MGI:3768539,Hmgb1-ps3,15295,ENSMUSG00000081455,null
MGI:3768540,Hmgb1-ps4,629372,ENSMUSG00000084221,null
MGI:3768636,Gm15452,100039474,ENSMUSG00000084353,null
MGI:3769707,Cyp3a59,100041449,ENSMUSG00000061292,135775
MGI:3769724,Tomt,791260,ENSMUSG00000078630,19664
MGI:3769929,Gm14496,672125,ENSMUSG00000098505,129606
MGI:3770262,Rhox2b,100039913,ENSMUSG00000079638,41772
MGI:3770264,Rhox3b-ps,100135653,ENSMUSG00000084056,null
MGI:3770266,Rhox2c,100039948,ENSMUSG00000079637,41772
MGI:3770268,Rhox3c,100135654,ENSMUSG00000079636,83502
MGI:3770270,Rhox3d-ps,546295,ENSMUSG00000082297,null
MGI:3770272,Rhox2e,100040016,ENSMUSG00000096788,41772
MGI:3770274,Rhox3e,100135657,ENSMUSG00000059626,83502
MGI:3770275,Rhox2f,434764,ENSMUSG00000095741,41772
MGI:3770277,Rhox3f,621852,ENSMUSG00000095510,83502
MGI:3770313,Rhox3g,546294,ENSMUSG00000080933,83502
MGI:3770624,BC080696,665521,ENSMUSG00000107315,null
MGI:3770626,bdd,null,null,null
MGI:3770629,malf,null,null,null
MGI:3771554,Cbll,null,null,null
MGI:3771720,wa1l,null,null,null
MGI:3772572,Xaf1,327959,ENSMUSG00000040483,49488
MGI:3772850,fsq,null,null,null
MGI:3773074,cro,null,null,null
MGI:3773841,Mfsd4b3-ps,100041085,ENSMUSG00000071335,136347
MGI:3774288,forg,null,null,null
MGI:3774291,sctb,null,null,null
MGI:3774845,H60c,670558,ENSMUSG00000091618,120804
MGI:3775191,Nlgn4l,null,null,null
MGI:3775246,Nct1,null,null,null
MGI:3775249,Nct2,null,null,null
MGI:3776505,Hmgb1-ps5,100043312,ENSMUSG00000083822,null
MGI:3776507,Hmgb1-ps6,100416952,ENSMUSG00000080928,null
MGI:3776542,m12184Asr,null,null,null
MGI:3777558,colm,null,null,null
MGI:3777561,dleon,null,null,null
MGI:3777564,crts,null,null,null
MGI:3777566,piza,null,null,null
MGI:3777569,Vesp,null,null,null
MGI:3777603,Srsx,100151772,ENSMUSG00000091821,null
MGI:3779109,Ftl1-ps1,634386,ENSMUSG00000062382,null
MGI:3779114,Gm10476,102637839,null,null
MGI:3779119,Gm10910,100169871,null,null
MGI:3779121,Gm10913,100503125,ENSMUSG00000078097,136501
MGI:3779122,Gm10914,100169865,null,null
MGI:3779123,Gm10916,null,ENSMUSG00000078125,138745
MGI:3779135,Gm10923,100502582,ENSMUSG00000078289,null
MGI:3779136,5830419E12Rik,null,null,null
MGI:3779138,Gm10926,null,ENSMUSG00000115646,null
MGI:3779142,Gm10931,null,null,null
MGI:3779143,Gm10933,null,ENSMUSG00000113792,null
MGI:3779146,Gm10936,null,ENSMUSG00000078430,null
MGI:3779151,Gm10941,100169878,ENSMUSG00000078444,null
MGI:3779154,Gm10944,null,ENSMUSG00000078481,null
MGI:3779155,Gm10945,null,ENSMUSG00000078488,null
MGI:3779158,Gm10948,null,null,null
MGI:3779169,Gm10959,null,ENSMUSG00000078590,null
MGI:3779172,Gm10961,102639972,ENSMUSG00000078604,null
MGI:3779175,Gm10964,null,ENSMUSG00000078620,null
MGI:3779183,Gm10972,null,ENSMUSG00000118474,null
MGI:3779185,Gm10974,null,ENSMUSG00000078677,null
MGI:3779200,Gm10985,null,ENSMUSG00000078742,null
MGI:3779203,Gm10988,100416701,ENSMUSG00000108926,null
MGI:3779213,Gm10997,null,ENSMUSG00000109879,null
MGI:3779215,Gm10999,null,ENSMUSG00000078840,null
MGI:3779223,Gm11007,null,ENSMUSG00000094475,null
MGI:3779224,Gm11008,115489432,ENSMUSG00000078891,null
MGI:3779227,Gm11009,102640556,ENSMUSG00000078895,null
MGI:3779229,Gm11011,null,ENSMUSG00000078912,null
MGI:3779240,Gm11020,null,ENSMUSG00000078953,null
MGI:3779248,Gm11025,100303649,ENSMUSG00000078982,null
MGI:3779250,Gm11027,null,ENSMUSG00000078984,null
MGI:3779255,Gm11032,null,ENSMUSG00000079010,null
MGI:3779256,Gm11033,null,ENSMUSG00000079011,null
MGI:3779257,Gm11034,null,ENSMUSG00000079016,null
MGI:3779261,Gm11037,null,ENSMUSG00000079039,null
MGI:3779266,Gm11042,null,ENSMUSG00000079061,null
MGI:3779275,Atxn7l1os1,null,ENSMUSG00000079143,null
MGI:3779277,Gm11054,null,null,null
MGI:3779284,Gm11060,null,ENSMUSG00000079175,null
MGI:3779286,Mptx2,100504232,ENSMUSG00000079180,134535
MGI:3779291,Gm11065,null,ENSMUSG00000079230,null
MGI:3779304,Gm11077,null,ENSMUSG00000079264,null
MGI:3779315,Gm11084,null,ENSMUSG00000079286,null
MGI:3779332,Gm11096,null,ENSMUSG00000079333,null
MGI:3779335,Gm11099,null,ENSMUSG00000079353,null
MGI:3779337,Mettl4-ps1,668740,ENSMUSG00000079356,null
MGI:3779338,Gm11100,102633458,ENSMUSG00000079357,131552
MGI:3779351,Gm11105,null,ENSMUSG00000094072,null
MGI:3779354,Gm11107,null,ENSMUSG00000091027,null
MGI:3779360,Gm11109,null,ENSMUSG00000094880,null
MGI:3779362,Gm11110,100169874,ENSMUSG00000079414,null
MGI:3779363,Gm11111,null,ENSMUSG00000079416,null
MGI:3779366,Gm11114,null,ENSMUSG00000079433,null
MGI:3779367,Gm11115,null,ENSMUSG00000079438,null
MGI:3779368,Gm11116,null,ENSMUSG00000079439,null
MGI:3779377,Gm11123,null,null,null
MGI:3779381,Gm11127,100529082,ENSMUSG00000079492,133121
MGI:3779382,Nat8f6,100504710,ENSMUSG00000079495,76450
MGI:3779386,Gm11131,null,ENSMUSG00000079505,null
MGI:3779395,Gm11140,null,null,null
MGI:3779399,Igkv13-87,692153,ENSMUSG00000079544,null
MGI:3779400,Gm11146,null,ENSMUSG00000079546,null
MGI:3779411,Gm11159,null,null,null
MGI:3779420,Gm11168,null,ENSMUSG00000096385,null
MGI:3779427,Gm11172,null,ENSMUSG00000079740,null
MGI:3779430,Gm9517,67107,ENSMUSG00000104103,null
MGI:3779431,Gm9727,72342,ENSMUSG00000089628,null
MGI:3779434,Gm4755,208941,ENSMUSG00000096940,null
MGI:3779436,Gm4791,215467,ENSMUSG00000094893,null
MGI:3779437,Gm4812,null,ENSMUSG00000098227,null
MGI:3779438,Gm4816,218888,null,null
MGI:3779440,Gm4834,225155,ENSMUSG00000117402,null
MGI:3779442,Gm4870,231869,ENSMUSG00000105206,null
MGI:3779443,Gm4872,231989,ENSMUSG00000107935,null
MGI:3779444,Gm4877,232745,ENSMUSG00000078177,null
MGI:3779445,Gm4890,234479,ENSMUSG00000097174,null
MGI:3779446,Obox4-ps23,235841,ENSMUSG00000096439,null
MGI:3779447,Igkv4-74,236047,ENSMUSG00000076543,null
MGI:3779448,Gm4921,237252,ENSMUSG00000111902,null
MGI:3779449,Gm4927,238049,ENSMUSG00000112591,null
MGI:3779450,Gm4935,238678,ENSMUSG00000113405,null
MGI:3779452,Gm5079,327749,null,null
MGI:3779453,Prps1l3,328099,ENSMUSG00000079104,68565
MGI:3779454,Gm5083,328235,ENSMUSG00000089815,null
MGI:3779456,Gm5091,328747,ENSMUSG00000097624,null
MGI:3779457,Gm5092,328766,ENSMUSG00000102080,null
MGI:3779458,Gm5095,328953,ENSMUSG00000118259,null
MGI:3779459,Gm5103,329636,ENSMUSG00000102544,null
MGI:3779460,Gm5112,null,ENSMUSG00000107868,null
MGI:3779461,Gm5122,330956,ENSMUSG00000111290,null
MGI:3779462,Plscr5,100504689,ENSMUSG00000095654,28688
MGI:3779464,Gm5138,380687,ENSMUSG00000079501,null
MGI:3779465,Gm5139,380739,ENSMUSG00000093447,null
MGI:3779466,Gm5141,380850,ENSMUSG00000091183,136271
MGI:3779468,Gm5144,381002,ENSMUSG00000115240,null
MGI:3779469,Gm5150,381484,ENSMUSG00000078780,129516
MGI:3779470,Ces1b,382044,ENSMUSG00000078964,117484
MGI:3779472,Gm5197,382780,ENSMUSG00000114287,null
MGI:3779473,Gm5213,382986,ENSMUSG00000115525,null
MGI:3779474,Gm5219,383094,ENSMUSG00000115147,null
MGI:3779476,Gm5225,383225,ENSMUSG00000095266,null
MGI:3779477,Gm5237,383326,ENSMUSG00000118097,null
MGI:3779478,Gm5242,383424,ENSMUSG00000117729,null
MGI:3779480,Rpl29-ps6,383440,null,null
MGI:3779481,Gm5253,383504,ENSMUSG00000099741,null
MGI:3779482,Gm5255,383520,ENSMUSG00000082565,null
MGI:3779483,Gm5281,383923,ENSMUSG00000105244,null
MGI:3779484,Gm5340,384710,ENSMUSG00000108105,null
MGI:3779485,Gm5373,385024,ENSMUSG00000110685,128726
MGI:3779486,Gm5374,385049,ENSMUSG00000114152,null
MGI:3779487,Gm5378,385298,null,null
MGI:3779488,Tmem95,100503361,ENSMUSG00000094845,77849
MGI:3779489,Gm5441,432713,ENSMUSG00000101930,null
MGI:3779490,Gm5463,null,ENSMUSG00000114892,null
MGI:3779492,Gm5511,433221,ENSMUSG00000100615,null
MGI:3779495,Aadacl2fm2,433597,ENSMUSG00000090527,79018
MGI:3779496,Gm5542,433624,ENSMUSG00000102462,null
MGI:3779498,Gm5559,433921,ENSMUSG00000096617,null
MGI:3779499,Gm5565,433961,ENSMUSG00000104752,86127
MGI:3779501,Gm5589,null,null,null
MGI:3779502,Gm5597,434200,ENSMUSG00000098009,null
MGI:3779503,Krt8-ps,434261,ENSMUSG00000109325,null
MGI:3779504,Gm5608,null,ENSMUSG00000110278,null
MGI:3779505,Gm5626,434490,ENSMUSG00000113660,null
MGI:3779506,Gm5628,434585,ENSMUSG00000113750,null
MGI:3779507,Mrto4-ps2,434693,ENSMUSG00000091105,6379
MGI:3779508,Gm5653,435302,ENSMUSG00000113602,null
MGI:3779510,Gm5672,435422,ENSMUSG00000115515,null
MGI:3779511,Gm5674,435480,ENSMUSG00000116788,null
MGI:3779512,Gm5679,435499,ENSMUSG00000116817,null
MGI:3779513,Aldoa-ps3,436085,ENSMUSG00000111492,null
MGI:3779515,Snord15b,449631,ENSMUSG00000064966,null
MGI:3779516,Gm5789,544884,ENSMUSG00000113419,null
MGI:3779518,Gm5790,544928,ENSMUSG00000114858,null
MGI:3779520,Gm5795,544990,ENSMUSG00000079409,115686
MGI:3779522,Gm5796,545007,ENSMUSG00000096775,115686
MGI:3779524,Gm5798,108168148,ENSMUSG00000094925,null
MGI:3779527,Gm5817,115488784,null,null
MGI:3779529,Gm5831,545339,ENSMUSG00000111133,null
MGI:3779530,Gm5833,545363,ENSMUSG00000100459,null
MGI:3779532,Gm5881,545867,ENSMUSG00000107747,null
MGI:3779534,Gm5914,546100,ENSMUSG00000098120,null
MGI:3779535,Gm5924,546182,ENSMUSG00000078210,null
MGI:3779537,Gm5955,102636530,ENSMUSG00000113187,null
MGI:3779540,Gm5960,546642,ENSMUSG00000099775,null
MGI:3779541,Gm5977,546752,ENSMUSG00000092229,null
MGI:3779542,Cfap73,546886,ENSMUSG00000094282,53205
MGI:3779543,Gm6006,null,null,null
MGI:3779544,Tmem181b-ps,547127,ENSMUSG00000096780,null
MGI:3779546,H2al2c,547210,ENSMUSG00000094881,83326
MGI:3779547,Gm6047,606510,ENSMUSG00000091293,null
MGI:3779548,Gm6050,606514,null,null
MGI:3779549,Gm6059,606527,ENSMUSG00000105015,null
MGI:3779550,Gm6083,619355,ENSMUSG00000078182,null
MGI:3779552,Gm6098,100861784,ENSMUSG00000096400,null
MGI:3779553,Gm6108,108167461,ENSMUSG00000109104,null
MGI:3779555,Gm6121,619991,ENSMUSG00000080725,134350
MGI:3779556,Gm6124,620018,ENSMUSG00000102017,45597
MGI:3779559,Gm6145,null,ENSMUSG00000110080,null
MGI:3779560,Gm6150,620417,ENSMUSG00000111901,null
MGI:3779561,Gm6157,620497,ENSMUSG00000105687,null
MGI:3779562,Gm6158,620499,ENSMUSG00000090381,null
MGI:3779563,Gm6172,100416824,null,null
MGI:3779564,Vmn1r160,620758,ENSMUSG00000094931,104166
MGI:3779567,Gm6182,null,ENSMUSG00000086367,null
MGI:3779569,Gm6192,620946,ENSMUSG00000118220,null
MGI:3779571,Gm6201,621103,ENSMUSG00000115247,null
MGI:3779572,Gm6205,621203,ENSMUSG00000092073,null
MGI:3779573,Rpl31-ps2,621486,ENSMUSG00000113952,null
MGI:3779574,Frg2f9,621487,null,86332
MGI:3779575,Krtap28-10,null,ENSMUSG00000100190,null
MGI:3779576,Frg2f10,621499,null,86332
MGI:3779577,Gm6236,100534370,ENSMUSG00000102795,null
MGI:3779578,Vmn1r127,621561,ENSMUSG00000093890,104166
MGI:3779580,Gm6264,null,ENSMUSG00000089716,null
MGI:3779583,Gm6277,621998,ENSMUSG00000097440,null
MGI:3779584,Gm6297,622208,null,null
MGI:3779585,Rps7-ps1,622336,ENSMUSG00000110434,null
MGI:3779586,Gm6344,622707,ENSMUSG00000094446,null
MGI:3779587,Gm6370,622924,ENSMUSG00000096527,86127
MGI:3779589,Gm6390,623064,ENSMUSG00000111427,null
MGI:3779591,Gm6408,623198,ENSMUSG00000096344,86127
MGI:3779592,Rps2-ps8,623242,ENSMUSG00000118161,null
MGI:3779593,Alms1-ps2,623273,ENSMUSG00000090098,null
MGI:3779595,Gm6416,623312,ENSMUSG00000114792,null
MGI:3779596,Gm6423,623374,ENSMUSG00000107921,null
MGI:3779598,Gm6445,null,ENSMUSG00000100141,null
MGI:3779600,Gm6490,null,ENSMUSG00000079266,null
MGI:3779601,Gm6502,624421,ENSMUSG00000095718,79928
MGI:3779602,Gm6509,108169097,ENSMUSG00000094195,null
MGI:3779604,Gm6523,null,null,79928
MGI:3779606,Gm6557,625123,ENSMUSG00000116710,83314
MGI:3779607,Gm6558,625125,ENSMUSG00000103499,133976
MGI:3779609,Gm6567,625243,ENSMUSG00000108383,null
MGI:3779611,Gm6584,625436,ENSMUSG00000084204,null
MGI:3779614,Gm6602,625585,ENSMUSG00000104543,null
MGI:3779615,Gm6608,100417145,null,null
MGI:3779616,Gm6619,102638913,ENSMUSG00000095577,136510
MGI:3779618,Gm6633,102636156,ENSMUSG00000092317,null
MGI:3779619,Gm6638,625941,null,null
MGI:3779620,Gm6639,625963,ENSMUSG00000105662,null
MGI:3779621,Gm6649,626061,ENSMUSG00000105645,null
MGI:3779622,Gm6667,626333,ENSMUSG00000110787,null
MGI:3779623,Gm6710,626832,ENSMUSG00000078887,134324
MGI:3779625,Gm15801,627166,ENSMUSG00000096592,null
MGI:3779628,Gm6750,627375,ENSMUSG00000101236,128537
MGI:3779631,Gm6803,627873,ENSMUSG00000096803,null
MGI:3779633,Gm6809,627912,null,null
MGI:3779634,Gm6821,101055651,ENSMUSG00000078691,null
MGI:3779636,Platr6,628133,ENSMUSG00000097107,null
MGI:3779637,Lipo4,628236,ENSMUSG00000079344,103863
MGI:3779638,Gm6888,628515,ENSMUSG00000113807,null
MGI:3779639,Gm6903,628681,ENSMUSG00000089630,null
MGI:3779641,Vmn1r77,628946,ENSMUSG00000095864,103843
MGI:3779642,Gm6936,628951,null,null
MGI:3779643,Gm6958,629242,null,133479
MGI:3779644,Gm6979,629549,ENSMUSG00000115964,null
MGI:3779645,Gm6980,629554,ENSMUSG00000111357,null
MGI:3779646,Gm7002,629758,ENSMUSG00000114167,null
MGI:3779647,Gm7023,630028,ENSMUSG00000087468,null
MGI:3779650,Smim40-ps,630219,ENSMUSG00000115113,null
MGI:3779651,Gm7033,630424,null,null
MGI:3779653,Gm7039,630618,ENSMUSG00000108115,null
MGI:3779654,Gm7040,630663,ENSMUSG00000113027,null
MGI:3779655,Gm7045,630857,ENSMUSG00000113473,null
MGI:3779656,Gm7046,630894,ENSMUSG00000114087,null
MGI:3779657,Gm7048,630942,ENSMUSG00000106593,null
MGI:3779658,Gm7051,null,null,null
MGI:3779659,Gm7054,631097,ENSMUSG00000114217,null
MGI:3779661,Gm7056,631105,null,null
MGI:3779663,Gm7059,631266,ENSMUSG00000117468,null
MGI:3779664,Gm7067,631577,ENSMUSG00000109435,null
MGI:3779665,Gm7071,null,ENSMUSG00000083843,null
MGI:3779666,Gm7073,631784,ENSMUSG00000079583,82551
MGI:3779669,Gm7081,null,null,null
MGI:3779670,Gm7084,632287,ENSMUSG00000114894,null
MGI:3779671,Gm7097,null,ENSMUSG00000089835,null
MGI:3779672,Gm7104,633093,ENSMUSG00000094635,null
MGI:3779675,Gm7128,634008,ENSMUSG00000109757,null
MGI:3779677,Gm7137,634504,ENSMUSG00000095721,115744
MGI:3779678,Gm7138,102640500,ENSMUSG00000095593,115744
MGI:3779681,Scgb1b20,545948,ENSMUSG00000094978,114479
MGI:3779684,Cldn34a,635396,ENSMUSG00000091863,120374
MGI:3779686,Fbxw23,635668,ENSMUSG00000104572,110776
MGI:3779688,Gm7166,null,ENSMUSG00000105919,null
MGI:3779689,Gm7176,null,null,null
MGI:3779691,Gm7183,636680,ENSMUSG00000111388,null
MGI:3779692,Vmn1r61,636731,ENSMUSG00000117863,41799
MGI:3779693,Gm7191,636859,ENSMUSG00000098116,null
MGI:3779695,Gm7195,636972,ENSMUSG00000100886,null
MGI:3779696,Gm7198,637043,ENSMUSG00000112395,null
MGI:3779697,Gm7214,102635720,ENSMUSG00000113177,null
MGI:3779699,Gm7226,102640172,null,null
MGI:3779700,Gm7230,638170,ENSMUSG00000092221,null
MGI:3779701,Gm7237,638381,ENSMUSG00000087112,null
MGI:3779705,Gm7253,638867,ENSMUSG00000117060,null
MGI:3779706,Gm7255,638950,ENSMUSG00000101780,null
MGI:3779707,Gm7260,639105,ENSMUSG00000079595,null
MGI:3779713,Gm7281,105243968,ENSMUSG00000089937,null
MGI:3779714,Gm7283,639964,null,null
MGI:3779715,Gm7287,640145,ENSMUSG00000108694,null
MGI:3779716,Gm7291,640324,ENSMUSG00000105901,null
MGI:3779717,Gm7293,640374,ENSMUSG00000111162,null
MGI:3779723,Gm7309,640755,ENSMUSG00000083848,null
MGI:3779725,Gm7313,640892,ENSMUSG00000115416,null
MGI:3779731,Gpx4-ps2,664781,ENSMUSG00000110841,null
MGI:3779733,Gm7350,101055879,ENSMUSG00000095392,null
MGI:3779735,Gm7365,102638662,ENSMUSG00000093984,null
MGI:3779736,Gm7370,664854,ENSMUSG00000111920,null
MGI:3779742,Gm7418,664947,ENSMUSG00000090188,null
MGI:3779743,Gm7419,664948,ENSMUSG00000110309,null
MGI:3779744,Gm7421,102634388,ENSMUSG00000095906,null
MGI:3779747,Gm7437,105246900,ENSMUSG00000085989,null
MGI:3779750,Gm7544,null,ENSMUSG00000113925,null
MGI:3779751,Gm7583,null,ENSMUSG00000097981,null
MGI:3779752,Gm7637,null,null,null
MGI:3779753,Gm7647,108169099,ENSMUSG00000073510,null
MGI:3779754,Gm7662,665497,ENSMUSG00000118247,null
MGI:3779755,Gm7663,665499,ENSMUSG00000107187,null
MGI:3779756,Gm7682,102633100,ENSMUSG00000074011,null
MGI:3779759,Gm7745,665677,ENSMUSG00000098029,null
MGI:3779760,Gm7756,665717,null,null
MGI:3779761,Gm7762,665738,ENSMUSG00000113406,130728
MGI:3779765,Gm7819,null,null,null
MGI:3779766,Gm7824,665855,ENSMUSG00000105360,null
MGI:3779767,Gm7832,665864,ENSMUSG00000106917,null
MGI:3779769,Gm7876,108168186,ENSMUSG00000091700,null
MGI:3779770,Gm7896,105245578,ENSMUSG00000114353,null
MGI:3779771,Gm7969,666185,ENSMUSG00000113095,140567
MGI:3779772,Gm7971,666187,ENSMUSG00000094043,77633
MGI:3779776,Gm7995,666233,ENSMUSG00000094157,115686
MGI:3779779,Gm8050,100504200,ENSMUSG00000091814,115686
MGI:3779781,Obox3-ps5,666337,ENSMUSG00000093727,null
MGI:3779782,Obox3-ps3,666365,ENSMUSG00000093509,null
MGI:3779783,Gm8108,623078,ENSMUSG00000091563,null
MGI:3779786,Gm8189,100534389,ENSMUSG00000110298,null
MGI:3779788,Gm8206,null,ENSMUSG00000091568,null
MGI:3779789,Gm8221,666661,ENSMUSG00000095704,null
MGI:3779790,Gm8234,666680,ENSMUSG00000105021,null
MGI:3779791,Gm8256,666723,ENSMUSG00000091605,128452
MGI:3779792,Gm8265,null,ENSMUSG00000090547,null
MGI:3779794,Gm8279,666765,ENSMUSG00000079378,null
MGI:3779798,Gm8356,108168187,ENSMUSG00000090627,null
MGI:3779800,Gm8493,667171,ENSMUSG00000106028,null
MGI:3779801,Gm8523,100417414,ENSMUSG00000110150,null
MGI:3779802,Gm8539,null,ENSMUSG00000106294,null
MGI:3779803,Gm8550,667276,ENSMUSG00000090042,null
MGI:3779804,C1rb,667277,ENSMUSG00000098470,1313
MGI:3779807,Gm8577,667331,ENSMUSG00000082197,null
MGI:3779808,Gm8597,null,ENSMUSG00000101639,null
MGI:3779809,Gm8700,667552,ENSMUSG00000113007,134512
MGI:3779812,Gm8778,667715,ENSMUSG00000079223,null
MGI:3779813,Gm8801,667766,ENSMUSG00000092284,null
MGI:3779814,Gm8810,667782,ENSMUSG00000091373,null
MGI:3779817,Gm8890,667948,ENSMUSG00000096846,null
MGI:3779818,Gm8893,667951,ENSMUSG00000090555,null
MGI:3779819,Gm8897,667961,ENSMUSG00000096732,null
MGI:3779820,Gm8906,101055944,ENSMUSG00000095296,null
MGI:3779821,Gm8922,668008,ENSMUSG00000094105,null
MGI:3779822,Zfp965,100503949,ENSMUSG00000078896,136272
MGI:3779823,Gm8926,668017,ENSMUSG00000094205,null
MGI:3779824,Gm8941,668040,ENSMUSG00000097426,null
MGI:3779825,Gm8949,668052,null,null
MGI:3779827,Gm8957,668068,ENSMUSG00000098083,null
MGI:3779828,Sirpb1b,668101,ENSMUSG00000095028,82993
MGI:3779834,Gm9106,668321,null,null
MGI:3779835,Gm9107,668325,null,128308
MGI:3779836,Gm9111,668336,ENSMUSG00000112492,null
MGI:3779838,Gm9195,675947,ENSMUSG00000109446,139067
MGI:3779839,Gm9200,668490,ENSMUSG00000083595,null
MGI:3779840,Gm9207,668500,ENSMUSG00000104642,null
MGI:3779841,Tpt1-ps7,668513,ENSMUSG00000117111,null
MGI:3779842,Gm9289,668656,ENSMUSG00000113638,null
MGI:3779843,Gm9300,668677,ENSMUSG00000117014,null
MGI:3779847,Fbxw28,668758,ENSMUSG00000054087,110776
MGI:3779848,Gm9342,668765,null,null
MGI:3779850,Gm9428,668968,ENSMUSG00000085706,null
MGI:3779852,Gm9442,669130,ENSMUSG00000104241,null
MGI:3779853,Gm9443,669171,ENSMUSG00000100450,null
MGI:3779855,Gm9445,669222,ENSMUSG00000109204,null
MGI:3779858,Gm9448,669278,null,null
MGI:3779859,Gm9449,669301,ENSMUSG00000108892,null
MGI:3779860,Gm9450,669306,null,null
MGI:3779861,Gm9451,669311,ENSMUSG00000099717,null
MGI:3779866,Gm9456,null,null,null
MGI:3779867,Gm9457,669393,ENSMUSG00000095600,131643
MGI:3779868,Gm9458,669402,ENSMUSG00000086726,null
MGI:3779873,Gm9463,669557,ENSMUSG00000108392,null
MGI:3779875,Gm9465,669675,ENSMUSG00000114689,null
MGI:3779876,Gm9466,669723,ENSMUSG00000112418,null
MGI:3779879,Rpl36-ps6,669778,null,null
MGI:3779880,Tgif1-ps,669823,ENSMUSG00000107270,null
MGI:3779882,Gm9472,669866,ENSMUSG00000114090,null
MGI:3779884,Gm9474,669965,ENSMUSG00000117436,null
MGI:3779885,Gm9476,670007,ENSMUSG00000112069,null
MGI:3779890,Gm9480,670100,ENSMUSG00000105529,null
MGI:3779891,Gm9481,670250,null,null
MGI:3779894,Gm9484,null,ENSMUSG00000105006,null
MGI:3779896,Ccnb2-ps,670453,ENSMUSG00000083718,null
MGI:3779897,Gm9487,670467,ENSMUSG00000111530,null
MGI:3779898,Gm9488,670495,null,null
MGI:3779903,Gm9493,102638448,ENSMUSG00000044424,137145
MGI:3779905,Gm9495,670593,ENSMUSG00000107280,128726
MGI:3779906,Gm9496,670603,ENSMUSG00000099946,null
MGI:3779907,Gm9497,670671,ENSMUSG00000106068,null
MGI:3779908,Gm9498,670673,ENSMUSG00000085686,null
MGI:3779909,Gm9499,670708,ENSMUSG00000097480,null
MGI:3779910,Vmn1r124,670764,ENSMUSG00000094221,104166
MGI:3779911,Gm9501,670773,ENSMUSG00000115162,null
MGI:3779912,Gm9502,null,ENSMUSG00000114977,null
MGI:3779914,Gm9504,115489750,ENSMUSG00000105277,null
MGI:3779916,Gm9506,670864,ENSMUSG00000081086,null
MGI:3779917,Gm9507,670880,ENSMUSG00000094913,115744
MGI:3779918,Gm9508,670895,ENSMUSG00000112170,115744
MGI:3779919,Gm9509,670911,ENSMUSG00000115848,null
MGI:3779920,Gm9510,null,null,null
MGI:3779922,Gm9512,670994,ENSMUSG00000113389,null
MGI:3779923,Pate11,671003,ENSMUSG00000090710,86450
MGI:3779924,Gm9514,671007,ENSMUSG00000117252,null
MGI:3779925,Gm9515,671031,ENSMUSG00000105872,null
MGI:3779926,Gm9516,671052,ENSMUSG00000081280,null
MGI:3779928,Gm9519,671132,ENSMUSG00000108654,null
MGI:3779929,Gm9520,671182,ENSMUSG00000109664,null
MGI:3779930,Gm9521,671190,ENSMUSG00000108798,null
MGI:3779931,Gm9522,671215,ENSMUSG00000098021,null
MGI:3779932,Gm9523,671222,ENSMUSG00000106181,null
MGI:3779933,Topaz1,671232,ENSMUSG00000094985,19835
MGI:3779934,Gm9525,108168289,ENSMUSG00000116580,null
MGI:3779938,Gm9529,671322,ENSMUSG00000096578,null
MGI:3779939,Gm9530,671336,ENSMUSG00000096950,null
MGI:3779940,Gm9531,671392,ENSMUSG00000079225,null
MGI:3779943,Gm9534,671410,ENSMUSG00000118576,null
MGI:3779945,Gm9535,671439,ENSMUSG00000112011,null
MGI:3779946,Gm9536,671504,ENSMUSG00000116721,null
MGI:3779947,Gm9537,671621,null,null
MGI:3779948,Gm9538,671653,null,null
MGI:3779950,Gm9540,671706,ENSMUSG00000099385,null
MGI:3779951,Gm9541,671731,ENSMUSG00000102043,null
MGI:3779954,Gm9544,671971,ENSMUSG00000113022,null
MGI:3779956,Hspd1-ps1,671994,ENSMUSG00000108069,null
MGI:3779957,Gm9547,672095,ENSMUSG00000114908,null
MGI:3779958,Gm9548,672098,null,null
MGI:3779960,Gm9550,null,ENSMUSG00000090265,null
MGI:3779961,Gm9551,672187,null,null
MGI:3779963,Gm9553,672208,ENSMUSG00000100044,null
MGI:3779965,Gm9555,672217,ENSMUSG00000107220,null
