NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
H4C1,H4 clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:4781],null,null,-0.14845169
NNMT,nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861],null,null,-0.14859211
ANKLE2,ankyrin repeat and LEM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29101],null,null,-0.14883779
RAB11B,"RAB11B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9761]",null,null,-0.14884995
XBP1,X-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12801],null,null,-0.14895426
POLR3K,RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121],null,null,-0.14912371
AC093012.1,interleukin 1 receptor associated kinase 4 [Source:NCBI gene;Acc:51135],null,null,-0.14912805
TP53I13,tumor protein p53 inducible protein 13 [Source:HGNC Symbol;Acc:HGNC:25102],null,null,-0.14927372
TRIM3,tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064],null,null,-0.14927989
ANKRD34B,ankyrin repeat domain 34B [Source:HGNC Symbol;Acc:HGNC:33736],null,null,-0.149313
NRK,Nik related kinase [Source:HGNC Symbol;Acc:HGNC:25391],null,null,-0.14937437
THSD7B,thrombospondin type 1 domain containing 7B [Source:HGNC Symbol;Acc:HGNC:29348],null,null,-0.14941813
REXO4,"REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]",null,null,-0.14946434
RPS6KB2,ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437],null,null,-0.1494806
PLA2G4F,phospholipase A2 group IVF [Source:HGNC Symbol;Acc:HGNC:27396],null,null,-0.14965023
IMPDH2,inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053],null,null,-0.14981973
CRACD,capping protein inhibiting regulator of actin dynamics [Source:HGNC Symbol;Acc:HGNC:29219],null,null,-0.14983238
SHISA4,shisa family member 4 [Source:HGNC Symbol;Acc:HGNC:27139],null,null,-0.14997351
POLDIP3,DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782],null,null,-0.14998095
RUFY1,RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760],null,null,-0.15009415
RNASEH2B,ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671],null,null,-0.15023492
CDC37L1,cell division cycle 37 like 1 [Source:HGNC Symbol;Acc:HGNC:17179],null,null,-0.15030396
UBE2V2,ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495],null,null,-0.1504145
OGG1,8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125],null,null,-0.15044893
TNNC1,"troponin C1, slow skeletal and cardiac type [Source:HGNC Symbol;Acc:HGNC:11943]",null,null,-0.15047084
RNASE6,ribonuclease A family member k6 [Source:HGNC Symbol;Acc:HGNC:10048],null,null,-0.1505654
KANTR,KDM5C adjacent transcript [Source:HGNC Symbol;Acc:HGNC:49510],null,null,-0.150679
DPP10,dipeptidyl peptidase like 10 [Source:HGNC Symbol;Acc:HGNC:20823],null,null,-0.15074946
TCP11,t-complex 11 [Source:HGNC Symbol;Acc:HGNC:11658],null,null,-0.15109856
ASB18,ankyrin repeat and SOCS box containing 18 [Source:HGNC Symbol;Acc:HGNC:19770],null,null,-0.15130134
TRAK1,trafficking kinesin protein 1 [Source:HGNC Symbol;Acc:HGNC:29947],null,null,-0.15136264
SBK2,SH3 domain binding kinase family member 2 [Source:HGNC Symbol;Acc:HGNC:34416],null,null,-0.15158024
REM1,RRAD and GEM like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:15922],null,null,-0.15191665
KPTN,"kaptin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:6404]",null,null,-0.151943
GAS8,growth arrest specific 8 [Source:HGNC Symbol;Acc:HGNC:4166],null,null,-0.1520538
DDX18,DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741],null,null,-0.15210503
ZNF726,zinc finger protein 726 [Source:HGNC Symbol;Acc:HGNC:32462],null,null,-0.1521369
FKBP5,FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721],null,null,-0.15215369
HSF1,heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224],null,null,-0.1521579
PPP1R13B,protein phosphatase 1 regulatory subunit 13B [Source:HGNC Symbol;Acc:HGNC:14950],null,null,-0.15227738
HBS1L,HBS1 like translational GTPase [Source:HGNC Symbol;Acc:HGNC:4834],null,null,-0.15231591
TGFBR3L,transforming growth factor beta receptor 3 like [Source:HGNC Symbol;Acc:HGNC:44152],null,null,-0.15239091
TPI1,triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009],null,null,-0.15239908
CSRNP1,cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300],null,null,-0.15257011
SASH3,SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975],null,null,-0.15258995
KEAP1,kelch like ECH associated protein 1 [Source:HGNC Symbol;Acc:HGNC:23177],null,null,-0.15263921
HLTF,helicase like transcription factor [Source:HGNC Symbol;Acc:HGNC:11099],null,null,-0.15268327
CLCA4,chloride channel accessory 4 [Source:HGNC Symbol;Acc:HGNC:2018],null,null,-0.15270498
SOX8,SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203],null,null,-0.15273222
UBA5,ubiquitin like modifier activating enzyme 5 [Source:HGNC Symbol;Acc:HGNC:23230],null,null,-0.1527528
YLPM1,YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798],null,null,-0.15282674
RAB1A,"RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]",null,null,-0.15293701
DCAF12L2,DDB1 and CUL4 associated factor 12 like 2 [Source:HGNC Symbol;Acc:HGNC:32950],null,null,-0.15298182
PMM1,phosphomannomutase 1 [Source:HGNC Symbol;Acc:HGNC:9114],null,null,-0.15307274
PIAS4,protein inhibitor of activated STAT 4 [Source:HGNC Symbol;Acc:HGNC:17002],null,null,-0.15312172
CDHR5,cadherin related family member 5 [Source:HGNC Symbol;Acc:HGNC:7521],null,null,-0.15326339
RALA,RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839],null,null,-0.15333763
ACCS,1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989],null,null,-0.15349942
C12orf4,chromosome 12 open reading frame 4 [Source:HGNC Symbol;Acc:HGNC:1184],null,null,-0.15355326
RFNG,RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:9974],null,null,-0.15376036
CES2,carboxylesterase 2 [Source:HGNC Symbol;Acc:HGNC:1864],null,null,-0.15401399
ZFP1,ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23328],null,null,-0.15402171
AMIGO3,adhesion molecule with Ig like domain 3 [Source:HGNC Symbol;Acc:HGNC:24075],null,null,-0.15411681
ERGIC2,ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208],null,null,-0.15415163
RNF216,ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698],null,null,-0.15419742
GNG13,G protein subunit gamma 13 [Source:HGNC Symbol;Acc:HGNC:14131],null,null,-0.1542039
THOC1,THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070],null,null,-0.15421538
LOXL3,lysyl oxidase like 3 [Source:HGNC Symbol;Acc:HGNC:13869],null,null,-0.15428253
VAV1,vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657],null,null,-0.15444775
PLA2G2C,phospholipase A2 group IIC [Source:HGNC Symbol;Acc:HGNC:9032],null,null,-0.15445088
TRPC4AP,transient receptor potential cation channel subfamily C member 4 associated protein [Source:HGNC Symbol;Acc:HGNC:16181],null,null,-0.15469325
WDSUB1,"WD repeat, sterile alpha motif and U-box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26697]",null,null,-0.15490746
PPM1M,"protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]",null,null,-0.15499242
HOXA4,homeobox A4 [Source:HGNC Symbol;Acc:HGNC:5105],null,null,-0.15516448
NOL7,nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040],null,null,-0.1552613
SRRM3,serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729],null,null,-0.15532166
LAP3,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449],null,null,-0.1553501
M6PR,"mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]",null,null,-0.15535258
ICOSLG,inducible T cell costimulator ligand [Source:HGNC Symbol;Acc:HGNC:17087],null,null,-0.15546189
EGFL8,EGF like domain multiple 8 [Source:HGNC Symbol;Acc:HGNC:13944],null,null,-0.1556854
KLF15,Kruppel like factor 15 [Source:HGNC Symbol;Acc:HGNC:14536],null,null,-0.15598458
NFRKB,nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802],null,null,-0.1559856
RRAD,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]",null,null,-0.15600511
IGFBPL1,insulin like growth factor binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:20081],null,null,-0.15630795
HHIPL2,HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842],null,null,-0.15648407
STMN3,stathmin 3 [Source:HGNC Symbol;Acc:HGNC:15926],null,null,-0.15655223
NEMP2,nuclear envelope integral membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:33700],null,null,-0.15673763
KLHL25,kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732],null,null,-0.15677498
TFF2,trefoil factor 2 [Source:HGNC Symbol;Acc:HGNC:11756],null,null,-0.15684862
CWC25,CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989],null,null,-0.1568563
TAF13,TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546],null,null,-0.15701176
SCAMP5,secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386],null,null,-0.15701592
CALHM6,calcium homeostasis modulator family member 6 [Source:HGNC Symbol;Acc:HGNC:33391],null,null,-0.15710822
RABL3,"RAB, member of RAS oncogene family like 3 [Source:HGNC Symbol;Acc:HGNC:18072]",null,null,-0.15722042
DAXX,death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681],null,null,-0.15760393
TRMT5,tRNA methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:23141],null,null,-0.15765716
REEP1,receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786],null,null,-0.15794389
INHA,inhibin subunit alpha [Source:HGNC Symbol;Acc:HGNC:6065],null,null,-0.15798758
CYTH4,cytohesin 4 [Source:HGNC Symbol;Acc:HGNC:9505],null,null,-0.15805775
TNFSF11,TNF superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:11926],null,null,-0.15811303
ISL2,ISL LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18524],null,null,-0.15816915
ASF1B,anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996],null,null,-0.15821071
ZRANB3,zinc finger RANBP2-type containing 3 [Source:HGNC Symbol;Acc:HGNC:25249],null,null,-0.15828654
PRDM4,PR/SET domain 4 [Source:HGNC Symbol;Acc:HGNC:9348],null,null,-0.15831013
SGK2,serum/glucocorticoid regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:13900],null,null,-0.15837087
ARAF,"A-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:646]",null,null,-0.15856925
WWC1,WW and C2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29435],null,null,-0.15879239
CROT,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],null,null,-0.15911295
RNF227,ring finger protein 227 [Source:HGNC Symbol;Acc:HGNC:27571],null,null,-0.1592314
MARCHF5,membrane associated ring-CH-type finger 5 [Source:HGNC Symbol;Acc:HGNC:26025],null,null,-0.15958072
ZPBP,zona pellucida binding protein [Source:HGNC Symbol;Acc:HGNC:15662],null,null,-0.15974179
KLHL2,kelch like family member 2 [Source:HGNC Symbol;Acc:HGNC:6353],null,null,-0.15977612
ROCK2,Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252],null,null,-0.15979359
SAP30BP,SAP30 binding protein [Source:HGNC Symbol;Acc:HGNC:30785],null,null,-0.15979497
NCBP1,nuclear cap binding protein subunit 1 [Source:HGNC Symbol;Acc:HGNC:7658],null,null,-0.15985791
MS4A7,membrane spanning 4-domains A7 [Source:NCBI gene;Acc:58475],null,null,-0.15991709
PITPNB,phosphatidylinositol transfer protein beta [Source:HGNC Symbol;Acc:HGNC:9002],null,null,-0.15992294
GINM1,glycoprotein integral membrane 1 [Source:HGNC Symbol;Acc:HGNC:21074],null,null,-0.1599269
AK9,adenylate kinase 9 [Source:HGNC Symbol;Acc:HGNC:33814],null,null,-0.1599769
IGLV7-43,immunoglobulin lambda variable 7-43 [Source:HGNC Symbol;Acc:HGNC:5929],null,null,-0.16000533
MUC2,"mucin 2, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7512]",null,null,-0.16008566
SQSTM1,sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280],null,null,-0.16033371
LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:30401]",null,null,-0.16034795
SLAMF6,SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392],null,null,-0.16054095
SUMO2,small ubiquitin like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125],null,null,-0.16064647
TBC1D8,TBC1 domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17791],null,null,-0.16073272
PIPOX,pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804],null,null,-0.16083965
RNF126,ring finger protein 126 [Source:HGNC Symbol;Acc:HGNC:21151],null,null,-0.16111267
NUDT16L1,nudix hydrolase 16 like 1 [Source:HGNC Symbol;Acc:HGNC:28154],null,null,-0.16121814
RGS16,regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997],null,null,-0.16144796
GCLC,glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311],null,null,-0.16156654
PGM3,phosphoglucomutase 3 [Source:HGNC Symbol;Acc:HGNC:8907],null,null,-0.1616066
DLGAP5,DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864],null,null,-0.16186732
STEAP1,STEAP family member 1 [Source:HGNC Symbol;Acc:HGNC:11378],null,null,-0.16215572
SNAP91,synaptosome associated protein 91 [Source:HGNC Symbol;Acc:HGNC:14986],null,null,-0.16216668
DNAH12,dynein axonemal heavy chain 12 [Source:HGNC Symbol;Acc:HGNC:2943],null,null,-0.16220048
TRIM21,tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312],null,null,-0.16220264
DNASE1L2,deoxyribonuclease 1 like 2 [Source:HGNC Symbol;Acc:HGNC:2958],null,null,-0.16249827
SCOC,short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335],null,null,-0.16257013
CRELD1,cysteine rich with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:14630],null,null,-0.16258645
CEP170B,centrosomal protein 170B [Source:HGNC Symbol;Acc:HGNC:20362],null,null,-0.16263328
ZFP37,ZFP37 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12863],null,null,-0.16264807
GJE1,gap junction protein epsilon 1 [Source:HGNC Symbol;Acc:HGNC:33251],null,null,-0.16270678
SIPA1L3,signal induced proliferation associated 1 like 3 [Source:HGNC Symbol;Acc:HGNC:23801],null,null,-0.16272646
RNF180,ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752],null,null,-0.16275035
TOP2A,DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989],null,null,-0.16280293
EIF4G3,eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298],null,null,-0.16285537
DMKN,dermokine [Source:HGNC Symbol;Acc:HGNC:25063],null,null,-0.16296192
H4C12,H4 clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:4784],null,null,-0.16301106
CFAP45,cilia and flagella associated protein 45 [Source:HGNC Symbol;Acc:HGNC:17229],null,null,-0.16317338
TCHP,trichoplein keratin filament binding [Source:HGNC Symbol;Acc:HGNC:28135],null,null,-0.1631922
NOM1,nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244],null,null,-0.16355233
NELFA,negative elongation factor complex member A [Source:HGNC Symbol;Acc:HGNC:12768],null,null,-0.16376843
ATG14,autophagy related 14 [Source:HGNC Symbol;Acc:HGNC:19962],null,null,-0.16381806
C1QTNF12,C1q and TNF related 12 [Source:HGNC Symbol;Acc:HGNC:32308],null,null,-0.16400182
FBXO10,F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589],null,null,-0.16405009
CNOT9,CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445],null,null,-0.16415165
ZNRF2,zinc and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:22316],null,null,-0.16426586
GLO1,glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323],null,null,-0.16430688
MARK3,microtubule affinity regulating kinase 3 [Source:HGNC Symbol;Acc:HGNC:6897],null,null,-0.16442923
DGUOK,deoxyguanosine kinase [Source:HGNC Symbol;Acc:HGNC:2858],null,null,-0.16459511
CD14,CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628],null,null,-0.16466819
TRMT9B,tRNA methyltransferase 9B (putative) [Source:HGNC Symbol;Acc:HGNC:26725],null,null,-0.16479415
ZNF787,zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998],null,null,-0.16502357
MINDY4,MINDY lysine 48 deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:21916],null,null,-0.16527942
VIPR2,vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:12695],null,null,-0.16564754
GATA1,GATA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4170],null,null,-0.16577668
DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728],null,null,-0.16655746
SYNJ2BP,synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955],null,null,-0.16658226
SLC23A1,solute carrier family 23 member 1 [Source:HGNC Symbol;Acc:HGNC:10974],null,null,-0.16660513
NFKB1,nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794],null,null,-0.16660574
NCKIPSD,NCK interacting protein with SH3 domain [Source:HGNC Symbol;Acc:HGNC:15486],null,null,-0.16661543
GPX7,glutathione peroxidase 7 [Source:HGNC Symbol;Acc:HGNC:4559],null,null,-0.16672249
CREM,cAMP responsive element modulator [Source:HGNC Symbol;Acc:HGNC:2352],null,null,-0.16681576
PLK2,polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699],null,null,-0.16682212
PROSER3,proline and serine rich 3 [Source:HGNC Symbol;Acc:HGNC:25204],null,null,-0.16683337
OR51E1,olfactory receptor family 51 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:15194],null,null,-0.16686223
RRBP1,ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448],null,null,-0.16698736
MCOLN3,mucolipin 3 [Source:HGNC Symbol;Acc:HGNC:13358],null,null,-0.16703957
NNT,nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863],null,null,-0.16715024
NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042],null,null,-0.16716956
BCAS3,BCAS3 microtubule associated cell migration factor [Source:HGNC Symbol;Acc:HGNC:14347],null,null,-0.16747625
TM4SF1,transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:HGNC:11853],null,null,-0.16752483
PLSCR3,phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495],null,null,-0.16774087
GLB1L,galactosidase beta 1 like [Source:HGNC Symbol;Acc:HGNC:28129],null,null,-0.16786346
PCYT1B,"phosphate cytidylyltransferase 1, choline, beta [Source:HGNC Symbol;Acc:HGNC:8755]",null,null,-0.16789818
LDB3,LIM domain binding 3 [Source:HGNC Symbol;Acc:HGNC:15710],null,null,-0.16799976
DCSTAMP,dendrocyte expressed seven transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18549],null,null,-0.16812946
RAB42,"RAB42, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:28702]",null,null,-0.1681551
LRRC25,leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806],null,null,-0.1682807
MFSD5,major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156],null,null,-0.16849984
SLC26A1,solute carrier family 26 member 1 [Source:HGNC Symbol;Acc:HGNC:10993],null,null,-0.1686321
TMEM176B,transmembrane protein 176B [Source:HGNC Symbol;Acc:HGNC:29596],null,null,-0.16867483
SGO1,shugoshin 1 [Source:HGNC Symbol;Acc:HGNC:25088],null,null,-0.16882016
AGRN,agrin [Source:HGNC Symbol;Acc:HGNC:329],null,null,-0.1689062
TNFSF8,TNF superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11938],null,null,-0.16898501
NOP2,NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867],null,null,-0.16918005
RMDN3,regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550],null,null,-0.16921555
PKP2,plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024],null,null,-0.16922063
FOSL1,"FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]",null,null,-0.16922267
SLCO4A1,solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953],null,null,-0.16927533
TNFRSF1A,TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916],null,null,-0.16928098
SCAMP3,secretory carrier membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:10565],null,null,-0.16931331
PKP3,plakophilin 3 [Source:HGNC Symbol;Acc:HGNC:9025],null,null,-0.1694158
BCAS1,breast carcinoma amplified sequence 1 [Source:HGNC Symbol;Acc:HGNC:974],null,null,-0.16952962
NOB1,NIN1 (RPN12) binding protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:29540],null,null,-0.16959734
H3C12,H3 clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:4774],null,null,-0.1697607
MGST1,microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061],null,null,-0.17018323
HTRA4,HtrA serine peptidase 4 [Source:HGNC Symbol;Acc:HGNC:26909],null,null,-0.1702069
TCF19,transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11629],null,null,-0.17022206
LRRC74B,leucine rich repeat containing 74B [Source:HGNC Symbol;Acc:HGNC:34301],null,null,-0.17029026
VPS36,vacuolar protein sorting 36 homolog [Source:HGNC Symbol;Acc:HGNC:20312],null,null,-0.17035991
